T(C),T(K),atFe,atNi,atCr,atAl,atCu,SFE_Fe,SFE_Ni,SFE_Cr,SFE_Al,SFE_Cu,SFE_FeNi,SFE_FeCr,SFE_FeAl,SFE_CrNi,GChemical,dgMagnetic,SFE_mg,dGTotal,SFE,SMix,SFE_class
127,400,15.5,15.5,38,15.5,15.5,-4.767984884,14.19993189,-65.46953346,44.03079657,6.237696181,2.978729254,7.302691073,4.729397395,6.500353642,265.9980445,25.4796263,1.507914304,291.4776708,33.24999197,1.52356663,Medium
127,400,15.25,15.25,39,15.25,15.25,-4.691081902,13.97090074,-67.19241592,43.32062243,6.137088178,2.883416117,7.3739822,4.578066521,5.976753365,208.8050983,28.85925436,1.707924675,237.6643527,30.0652564,1.514387647,Medium
127,400,15,15,40,15,15,-4.61417892,13.74186958,-68.91529838,42.6104483,6.036480175,2.789652787,7.439074098,4.429196311,5.437270746,151.3068,32.5663145,1.927312862,183.8731145,26.88182755,1.504788284,Medium
227,500,23.75,23.75,5,23.75,23.75,-1.24925549,23.52192915,-8.662644957,74.49430805,9.838870874,6.993504556,1.472316749,11.10374909,5.813147516,2083.870739,5.50E-05,3.25E-06,2083.870794,139.3259288,1.515494886,High
227,500,23.5,23.5,6,23.5,23.5,-1.236105433,23.2743299,-10.39517395,73.71015743,9.735303812,6.847047785,1.748182413,10.87121628,6.780256647,2050.233176,0.000225142,1.33E-05,2050.233401,137.3352282,1.530084222,High
227,500,23.25,23.25,7,23.25,23.25,-1.222955375,23.02673065,-12.12770294,72.92600682,9.63173675,6.702140821,2.017848849,10.64114414,7.685222951,2015.508584,0.000678121,4.01E-05,2015.509262,135.2802128,1.542892703,High
227,500,23,23,8,23,23,-1.209805317,22.77913139,-13.86023193,72.14185621,9.528169688,6.558783663,2.281316057,10.41353266,8.529345272,1979.718912,0.001675197,9.91E-05,1979.720587,133.1621968,1.554160184,High
227,500,22.75,22.75,9,22.75,22.75,-1.196655259,22.53153214,-15.59276092,71.3577056,9.424602627,6.416976313,2.538584036,10.18838185,9.31392245,1942.886106,0.003603424,0.000213255,1942.889709,130.9825021,1.564065692,High
227,500,22.5,22.5,10,22.5,22.5,-1.183505201,22.28393288,-17.32528991,70.57355499,9.321035565,6.276718771,2.789652787,9.9656917,10.04025333,1905.032113,0.006999215,0.000414222,1905.039112,128.7424591,1.572747898,High
227,500,22.25,22.25,11,22.25,22.25,-1.170355144,22.03633363,-19.05781891,69.78940438,9.217468503,6.138011035,3.034522309,9.745462217,10.70963675,1866.178879,0.012570946,0.000743963,1866.19145,126.4434087,1.580317318,High
227,500,22,22,12,22,22,-1.157205086,21.78873437,-20.7903479,69.00525377,9.113901441,6.000853106,3.273192603,9.527693398,11.32337155,1826.348352,0.021220306,0.001255843,1826.369572,124.0867031,1.586864029,High
227,500,21.75,21.75,13,21.75,21.75,-1.144055028,21.54113512,-22.52287689,68.22110316,9.010334379,5.865244984,3.505663669,9.312385244,11.88275657,1785.562479,0.034062098,0.002015835,1785.596541,121.673707,1.5924628,High
227,500,21.5,21.5,14,21.5,21.5,-1.13090497,21.29353587,-24.25540588,67.43695255,8.906767317,5.73118667,3.731935506,9.099537755,12.38909067,1743.843206,0.052442299,0.003103597,1743.895648,119.2057991,1.597176636,High
227,500,21.25,21.25,15,21.25,21.25,-1.117754912,21.04593661,-25.98793487,66.65280194,8.803200256,5.598678163,3.952008115,8.88915093,12.84367267,1701.21248,0.077954148,0.004613418,1701.290434,116.6843723,1.601059295,High
227,500,21,21,16,21,21,-1.104604855,20.79833736,-27.72046386,65.86865132,8.699633194,5.467719462,4.165881495,8.68122477,13.24780143,1657.692248,0.112452126,0.006655049,1657.8047,114.1108354,1.604157143,High
227,500,20.75,20.75,17,20.75,20.75,-1.091454797,20.5507381,-29.45299286,65.08450071,8.596066132,5.338310569,4.373555647,8.475759274,13.60277578,1613.304457,0.158063656,0.009354393,1613.462521,111.486613,1.606510533,High
227,500,20.5,20.5,18,20.5,20.5,-1.078304739,20.30313885,-31.18552185,64.3003501,8.49249907,5.210451483,4.575030571,8.272754443,13.90989456,1568.071055,0.217198411,0.012854058,1568.288253,108.8131465,1.608154863,High
227,500,20.25,20.25,19,20.25,20.25,-1.065154681,20.05553959,-32.91805084,63.51619949,8.388932008,5.084142204,4.770306266,8.072210277,14.17045662,1522.013986,0.292555131,0.017313757,1522.306542,106.0918947,1.609121397,High
227,500,20,20,20,20,20,-1.052004623,19.80794034,-34.65057983,62.73204888,8.285364946,4.959382732,4.959382732,7.874126775,14.38576079,1475.1552,0.387125869,0.022910565,1475.542326,103.3243333,1.609437912,High
227,500,19.75,19.75,21,19.75,19.75,-1.038854566,19.56034109,-36.38310882,61.94789827,8.181797885,4.836173067,5.142259971,7.678503938,14.55710593,1427.516642,0.504197588,0.029839007,1428.02084,100.5119558,1.609129216,High
227,500,19.5,19.5,22,19.5,19.5,-1.025704508,19.31274183,-38.11563781,61.16374766,8.078230823,4.71451321,5.31893798,7.485341766,14.68579087,1379.12026,0.6473511,0.038311001,1379.767611,97.65627282,1.608217563,High
227,500,19.25,19.25,23,19.25,19.25,-1.01255445,19.06514258,-39.8481668,60.37959705,7.974663761,4.594403159,5.489416762,7.294640258,14.77311446,1329.987999,0.820457285,0.048555629,1330.808456,94.7588124,1.606723,High
227,500,19,19,24,19,19,-0.999404392,18.81754332,-41.5806958,59.59544644,7.871096699,4.475842916,5.653696315,7.106399415,14.82037553,1280.141808,1.027670608,0.060818757,1281.169479,91.8211192,1.604663643,High
227,500,18.75,18.75,25,18.75,18.75,-0.986254335,18.56994407,-43.31322479,58.81129583,7.767529637,4.35883248,5.811776639,6.920619236,14.82887293,1229.603633,1.273419939,0.075362492,1230.877053,88.84475419,1.602055915,High
227,500,18.5,18.5,26,18.5,18.5,-0.973104277,18.32234481,-45.04575378,58.02714521,7.663962576,4.24337185,5.963657736,6.737299722,14.7999055,1178.395421,1.562396705,0.092464478,1179.957817,85.83129384,1.598914744,High
227,500,18.25,18.25,27,18.25,18.25,-0.959954219,18.07474556,-46.77828277,57.2429946,7.560395514,4.129461028,6.109339603,6.556440873,14.73477208,1126.539118,1.89954042,0.11241704,1128.438658,82.78232932,1.595253724,High
227,500,18,18,28,18,18,-0.946804161,17.82714631,-48.51081176,56.45884399,7.456828452,4.017100013,6.248822243,6.378042688,14.63477152,1074.056672,2.290021678,0.135526181,1076.346694,79.69946547,1.591085257,Medium
227,500,17.75,17.75,29,17.75,17.75,-0.933654103,17.57954705,-50.24334075,55.67469338,7.35326139,3.906288805,6.382105654,6.202105168,14.50120265,1020.97003,2.739222687,0.162110426,1023.709252,76.58431967,1.586420679,Medium
227,500,17.5,17.5,30,17.5,17.5,-0.920504046,17.3319478,-51.97586974,54.89054277,7.249694328,3.797027404,6.509189836,6.028628312,14.33536432,967.3011375,3.252715475,0.192499534,970.553853,73.43852052,1.581270355,Medium
227,500,17.25,17.25,31,17.25,17.25,-0.907353988,17.08434854,-53.70839874,54.10639216,7.146127266,3.689315811,6.63007479,5.857612122,14.13855537,913.0719427,3.836237915,0.22703308,916.9081806,70.26370642,1.575643774,Medium
227,500,17,17,32,17,17,-0.89420393,16.83674929,-55.44092773,53.32224155,7.042560205,3.583154024,6.744760516,5.689056595,13.91207464,858.304392,4.495667743,0.266058914,862.8000597,67.06152408,1.569549623,Medium
227,500,16.75,16.75,33,16.75,16.75,-0.881053872,16.58915003,-57.17345672,52.53809094,6.938993143,3.478542045,6.853247013,5.522961734,13.65722098,803.0204323,5.236994783,0.309931521,808.2574271,63.83362682,1.562995858,Medium
227,500,16.5,16.5,34,16.5,16.5,-0.867903814,16.34155078,-58.90598571,51.75394033,6.835426081,3.375479872,6.955534282,5.359327537,13.37529322,747.2420105,6.066291644,0.359010287,753.3083021,60.58167286,1.555989756,Medium
227,500,16.25,16.25,35,16.25,16.25,-0.854753757,16.09395153,-60.6385147,50.96978972,6.731859019,3.273967507,7.051622322,5.198154004,13.06759021,690.9910734,6.989683162,0.413657685,697.9807566,57.30732353,1.548537974,Medium
227,500,16,16,36,16,16,-0.841603699,15.84635227,-62.37104369,50.1856391,6.628291957,3.174004949,7.141511134,5.039441136,12.73541079,634.289568,8.013314963,0.474237421,642.302883,54.01224137,1.540646586,Medium
227,500,15.75,15.75,37,15.75,15.75,-0.828453641,15.59875302,-64.10357269,49.40148849,6.524724895,3.075592198,7.225200718,4.883188933,12.3800538,577.1594411,9.143321519,0.54111254,586.3027626,50.69808827,1.532321128,Medium
227,500,15.5,15.5,38,15.5,15.5,-0.815303583,15.35115376,-65.83610168,48.61733788,6.421157834,2.978729254,7.302691073,4.729397395,12.00281808,519.6226395,10.38579418,0.614643536,530.0084337,47.36652356,1.52356663,Medium
227,500,15.25,15.25,39,15.25,15.25,-0.802153525,15.10355451,-67.56863067,47.83318727,6.317590772,2.883416117,7.3739822,4.578066521,11.60500248,461.7011102,11.74674972,0.695186488,473.4478599,44.01920216,1.514387647,Medium
227,500,15,15,40,15,15,-0.789003468,14.85595525,-69.30115966,47.04903666,6.21402371,2.789652787,7.439074098,4.429196311,11.18790583,403.4168,13.2321,0.783091268,416.6489,40.65777279,1.504788284,Medium
327,600,23.75,23.75,5,23.75,23.75,4.807272309,25.28589815,-8.710877618,81.52207296,10.11998147,6.993504556,1.472316749,11.10374909,6.44766684,2349.42238,2.65E-05,1.57E-06,2349.422406,155.0415861,1.515494886,High
327,600,23.5,23.5,6,23.5,23.5,4.756669443,25.0197308,-10.45305314,80.66394587,10.01345535,6.847047785,1.748182413,10.87121628,7.550750313,2315.228411,0.000108576,6.43E-06,2315.228519,153.0179515,1.530084222,High
327,600,23.25,23.25,7,23.25,23.25,4.706066576,24.75356345,-12.19522866,79.80581879,9.906929229,6.702140821,2.017848849,10.64114414,8.594290345,2279.991336,0.000327026,1.94E-05,2279.991663,150.9325929,1.542892703,High
327,600,23,23,8,23,23,4.65546371,24.4873961,-13.93740419,78.9476917,9.800403108,6.558783663,2.281316057,10.41353266,9.579404018,2243.730032,0.000807869,4.78E-05,2243.73084,148.7866346,1.554160184,High
327,600,22.75,22.75,9,22.75,22.75,4.604860843,24.22122875,-15.67957971,78.08956462,9.693876987,6.416976313,2.538584036,10.18838185,10.50720841,2206.463374,0.001737763,0.000102843,2206.465112,146.5812049,1.564065692,High
327,600,22.5,22.5,10,22.5,22.5,4.554257977,23.9550614,-17.42175524,77.23143754,9.587350867,6.276718771,2.789652787,9.9656917,11.37882061,2168.210238,0.003375393,0.00019976,2168.213613,144.3174362,1.572747898,High
327,600,22.25,22.25,11,22.25,22.25,4.503655111,23.68889405,-19.16393076,76.37331045,9.480824746,6.138011035,3.034522309,9.745462217,12.1953577,2128.989498,0.006062377,0.000358779,2128.995561,141.9964656,1.580317318,High
327,600,22,22,12,22,22,4.453052244,23.4227267,-20.90610628,75.51518337,9.374298625,6.000853106,3.273192603,9.527693398,12.95793675,2088.820032,0.010233558,0.000605634,2088.830266,139.6194362,1.586864029,High
327,600,21.75,21.75,13,21.75,21.75,4.402449378,23.15655935,-22.64828181,74.65705629,9.267772504,5.865244984,3.505663669,9.312385244,13.66767485,2047.720714,0.016426552,0.000972143,2047.737141,137.1874966,1.5924628,High
327,600,21.5,21.5,14,21.5,21.5,4.351846511,22.89039201,-24.39045733,73.7989292,9.161246384,5.73118667,3.731935506,9.099537755,14.32568909,2005.710421,0.02529046,0.001496719,2005.735711,134.7018025,1.597176636,High
327,600,21.25,21.25,15,21.25,21.25,4.301243645,22.62422466,-26.13263285,72.94080212,9.054720263,5.598678163,3.952008115,8.88915093,14.93309653,1962.808027,0.037593627,0.002224835,1962.84562,132.1635164,1.601059295,High
327,600,21,21,16,21,21,4.250640778,22.35805731,-27.87480838,72.08267503,8.948194142,5.467719462,4.165881495,8.68122477,15.49101427,1919.032408,0.054230381,0.003209418,1919.086638,129.5738083,1.604157143,High
327,600,20.75,20.75,17,20.75,20.75,4.200037912,22.09188996,-29.6169839,71.22454795,8.841668021,5.338310569,4.373555647,8.475759274,16.00055939,1874.40244,0.076226676,0.004511184,1874.478667,126.933856,1.606510533,High
327,600,20.5,20.5,18,20.5,20.5,4.149435046,21.82572261,-31.35915942,70.36642087,8.735141901,5.210451483,4.575030571,8.272754443,16.46284897,1828.937,0.104744578,0.006198908,1829.041744,124.2448454,1.608154863,High
327,600,20.25,20.25,19,20.25,20.25,4.098832179,21.55955526,-33.10133495,69.50829378,8.62861578,5.084142204,4.770306266,8.072210277,16.87900008,1782.654961,0.141085553,0.008349609,1782.796046,121.5079705,1.609121397,High
327,600,20,20,20,20,20,4.048229313,21.29338791,-34.84351047,68.6501667,8.522089659,4.959382732,4.959382732,7.874126775,17.25012982,1735.5752,0.186692504,0.011048682,1735.761893,118.7244339,1.609437912,High
327,600,19.75,19.75,21,19.75,19.75,3.997626446,21.02722056,-36.58568599,67.79203962,8.415563539,4.836173067,5.142259971,7.678503938,17.57735526,1687.716593,0.243150537,0.014389935,1687.959743,115.8954463,1.609129216,High
327,600,19.5,19.5,22,19.5,19.5,3.94702358,20.76105321,-38.32786152,66.93391253,8.309037418,4.71451321,5.31893798,7.485341766,17.86179348,1639.098015,0.312186428,0.018475561,1639.410201,113.0222272,1.608217563,High
327,600,19.25,19.25,23,19.25,19.25,3.896420714,20.49488587,-40.07003704,66.07578545,8.202511297,4.594403159,5.489416762,7.294640258,18.10456157,1589.738341,0.395666776,0.023416026,1590.134008,110.1060041,1.606723,High
327,600,19,19,24,19,19,3.845817847,20.22871852,-41.81221256,65.21765836,8.095985176,4.475842916,5.653696315,7.106399415,18.30677661,1539.656448,0.495594833,0.029329886,1540.152043,107.1480125,1.604663643,High
327,600,18.75,18.75,25,18.75,18.75,3.795214981,19.96255117,-43.55438809,64.35953128,7.989459056,4.35883248,5.811776639,6.920619236,18.46955568,1488.871211,0.614106011,0.036343517,1489.485317,104.149496,1.602055915,High
327,600,18.5,18.5,26,18.5,18.5,3.744612114,19.69638382,-45.29656361,63.5014042,7.882932935,4.24337185,5.963657736,6.737299722,18.59401586,1437.401506,0.753462067,0.044590773,1438.154968,101.1117054,1.598914744,High
327,600,18.25,18.25,27,18.25,18.25,3.694009248,19.43021647,-47.03873914,62.64327711,7.776406814,4.129461028,6.109339603,6.556440873,18.68127424,1385.266207,0.916043976,0.054212562,1386.182251,98.03589882,1.595253724,High
327,600,18,18,28,18,18,3.643406382,19.16404912,-48.78091466,61.78515003,7.669880693,4.017100013,6.248822243,6.378042688,18.73244789,1332.484192,1.104343513,0.06535635,1333.588536,94.92334075,1.591085257,High
327,600,17.75,17.75,29,17.75,17.75,3.592803515,18.89788177,-50.52309018,60.92702295,7.563354573,3.906288805,6.382105654,6.202105168,18.7486539,1279.074335,1.320953555,0.078175588,1280.395289,91.77530174,1.586420679,High
327,600,17.5,17.5,30,17.5,17.5,3.542200649,18.63171442,-52.26526571,60.06889586,7.456828452,3.797027404,6.509189836,6.028628312,18.73100934,1225.055513,1.56855714,0.09282906,1226.62407,88.59305764,1.581270355,High
327,600,17.25,17.25,31,17.25,17.25,3.491597782,18.36554707,-54.00744123,59.21076878,7.350302331,3.689315811,6.63007479,5.857612122,18.68063131,1170.4466,1.849915308,0.109480167,1172.296515,85.37788894,1.575643774,High
327,600,17,17,32,17,17,3.440994916,18.09937973,-55.74961675,58.35264169,7.24377621,3.583154024,6.744760516,5.689056595,18.59863688,1115.266472,2.167853754,0.128296139,1117.434326,82.13107995,1.569549623,High
327,600,16.75,16.75,33,16.75,16.75,3.39039205,17.83321238,-57.49179228,57.49451461,7.13725009,3.478542045,6.853247013,5.522961734,18.48614313,1059.534005,2.525248355,0.149447173,1062.059254,78.85391795,1.562995858,Medium
327,600,16.5,16.5,34,16.5,16.5,3.339789183,17.56704503,-59.2339678,56.63638753,7.030723969,3.375479872,6.955534282,5.359327537,18.34426715,1003.268076,2.925009588,0.173105514,1006.193085,75.54769226,1.555989756,Medium
327,600,16.25,16.25,35,16.25,16.25,3.289186317,17.30087768,-60.97614332,55.77826044,6.924197848,3.273967507,7.051622322,5.198154004,18.17412602,946.4875578,3.370065917,0.199444472,949.8576237,72.21369328,1.548537974,Medium
327,600,16,16,36,16,16,3.23858345,17.03471033,-62.71831885,54.92013336,6.817671727,3.174004949,7.141511134,5.039441136,17.97683681,889.211328,3.863346186,0.228637379,893.0746742,68.85321143,1.540646586,Medium
327,600,15.75,15.75,37,15.75,15.75,3.187980584,16.76854298,-64.46049437,54.06200628,6.711145607,3.075592198,7.225200718,4.883188933,17.75351662,831.4582617,4.407761098,0.260856495,835.8660228,65.46753604,1.532321128,Medium
327,600,15.5,15.5,38,15.5,15.5,3.137377717,16.50237563,-66.20266989,53.20387919,6.604619486,2.978729254,7.302691073,4.729397395,17.50528251,773.2472345,5.006183819,0.296271857,778.2534183,62.05795423,1.52356663,Medium
327,600,15.25,15.25,39,15.25,15.25,3.086774851,16.23620828,-67.94484542,52.34575211,6.498093365,2.883416117,7.3739822,4.578066521,17.23325159,714.5971221,5.661429812,0.335050087,720.2585519,58.6257497,1.514387647,Medium
327,600,15,15,40,15,15,3.036171985,15.97004093,-69.68702094,51.48762502,6.391567244,2.789652787,7.439074098,4.429196311,16.93854092,655.5268,6.376235952,0.377353156,661.903036,55.17220151,1.504788284,Medium
427,700,23.75,23.75,5,23.75,23.75,10.86380011,27.04986714,-8.759110278,88.54983787,10.40109207,6.993504556,1.472316749,11.10374909,7.082186164,2614.97402,1.43E-05,8.47E-07,2614.974035,170.7572443,1.515494886,High
427,700,23.5,23.5,6,23.5,23.5,10.74944432,26.76513169,-10.51093233,87.61773431,10.29160689,6.847047785,1.748182413,10.87121628,8.32124398,2580.223646,5.86E-05,3.47E-06,2580.223704,168.7006788,1.530084222,High
427,700,23.25,23.25,7,23.25,23.25,10.63508853,26.48039625,-12.26275439,86.68563075,10.18212171,6.702140821,2.017848849,10.64114414,9.503357739,2544.474088,0.000176521,1.04E-05,2544.474264,166.5849848,1.542892703,High
427,700,23,23,8,23,23,10.52073274,26.19566081,-14.01457644,85.7535272,10.07263653,6.558783663,2.281316057,10.41353266,10.62946276,2507.741152,0.000436067,2.58E-05,2507.741588,164.4111018,1.554160184,High
427,700,22.75,22.75,9,22.75,22.75,10.40637695,25.91092536,-15.7663985,84.82142364,9.963151348,6.416976313,2.538584036,10.18838185,11.70049438,2470.040642,0.000938001,5.55E-05,2470.04158,162.1799709,1.564065692,High
427,700,22.5,22.5,10,22.5,22.5,10.29202116,25.62618992,-17.51822056,83.88932008,9.853666169,6.276718771,2.789652787,9.9656917,12.7173879,2431.388363,0.001821953,0.000107825,2431.390184,159.8925358,1.572747898,High
427,700,22.25,22.25,11,22.25,22.25,10.17766536,25.34145448,-19.27004261,82.95721653,9.744180989,6.138011035,3.034522309,9.745462217,13.68107865,2391.800118,0.00327232,0.00019366,2391.80339,157.5497426,1.580317318,High
427,700,22,22,12,22,22,10.06330957,25.05671903,-21.02186467,82.02511297,9.634695809,6.000853106,3.273192603,9.527693398,14.59250195,2351.291712,0.00552382,0.000326906,2351.297236,155.1525407,1.586864029,High
427,700,21.75,21.75,13,21.75,21.75,9.948953784,24.77198359,-22.77368672,81.09300941,9.52521063,5.865244984,3.505663669,9.312385244,15.45259313,2309.87895,0.008866644,0.000524738,2309.887816,152.7018825,1.5924628,High
427,700,21.5,21.5,14,21.5,21.5,9.834597993,24.48724815,-24.52550878,80.16090586,9.41572545,5.73118667,3.731935506,9.099537755,16.26228751,2267.577636,0.01365116,0.000807892,2267.591287,150.198724,1.597176636,High
427,700,21.25,21.25,15,21.25,21.25,9.720242202,24.2025127,-26.27733083,79.2288023,9.30624027,5.598678163,3.952008115,8.88915093,17.02252039,2224.403573,0.020292103,0.001200911,2224.423866,147.6440252,1.601059295,High
427,700,21,21,16,21,21,9.605886412,23.91777726,-28.02915289,78.29669874,9.196755091,5.467719462,4.165881495,8.68122477,17.73422712,2180.372568,0.029272209,0.001732364,2180.40184,145.0387498,1.604157143,High
427,700,20.75,20.75,17,20.75,20.75,9.491530621,23.63304182,-29.78097494,77.36459519,9.087269911,5.338310569,4.373555647,8.475759274,18.39834301,2135.500424,0.04114526,0.002435025,2135.541569,142.3838661,1.606510533,High
427,700,20.5,20.5,18,20.5,20.5,9.37717483,23.34830637,-31.532797,76.43249163,8.977784731,5.210451483,4.575030571,8.272754443,19.01580338,2089.802945,0.056538512,0.003346016,2089.859483,139.6803465,1.608154863,High
427,700,20.25,20.25,19,20.25,20.25,9.26281904,23.06357093,-33.28461906,75.50038807,8.868299552,5.084142204,4.770306266,8.072210277,19.58754355,2043.295935,0.076154463,0.004506911,2043.37209,136.9291677,1.609121397,High
427,700,20,20,20,20,20,9.148463249,22.77883549,-35.03644111,74.56828452,8.758814372,4.959382732,4.959382732,7.874126775,20.11449884,1995.9952,0.100771953,0.005963803,1996.095972,134.1313114,1.609437912,High
427,700,19.75,19.75,21,19.75,19.75,9.034107459,22.49410004,-36.78826317,73.63618096,8.649329192,4.836173067,5.142259971,7.678503938,20.59760458,1947.916543,0.131246579,0.007767327,1948.04779,131.2877634,1.609129216,High
427,700,19.5,19.5,22,19.5,19.5,8.919751668,22.2093646,-38.54008522,72.70407741,8.539844013,4.71451321,5.31893798,7.485341766,21.03779609,1899.07577,0.168510406,0.009972644,1899.24428,128.3995142,1.608217563,High
427,700,19.25,19.25,23,19.25,19.25,8.805395877,21.92462915,-40.29190728,71.77197385,8.430358833,4.594403159,5.489416762,7.294640258,21.43600869,1849.488683,0.213570966,0.012639381,1849.702254,125.4675587,1.606723,High
427,700,19,19,24,19,19,8.691040087,21.63989371,-42.04372933,70.83987029,8.320873653,4.475842916,5.653696315,7.106399415,21.7931777,1799.171088,0.267509544,0.01583153,1799.438598,122.4928963,1.604663643,High
427,700,18.75,18.75,25,18.75,18.75,8.576684296,21.35515827,-43.79555139,69.90776674,8.211388474,4.35883248,5.811776639,6.920619236,22.11023844,1748.138789,0.331478747,0.019617303,1748.470268,119.4765305,1.602055915,High
427,700,18.5,18.5,26,18.5,18.5,8.462328506,21.07042282,-45.54737345,68.97566318,8.101903294,4.24337185,5.963657736,6.737299722,22.38812623,1696.407591,0.406699358,0.024068947,1696.81429,116.4194688,1.598914744,High
427,700,18.25,18.25,27,18.25,18.25,8.347972715,20.78568738,-47.2991955,68.04355962,7.992418114,4.129461028,6.109339603,6.556440873,22.6277764,1643.993297,0.494456477,0.029262517,1644.487753,113.3227227,1.595253724,High
427,700,18,18,28,18,18,8.233616924,20.50095194,-49.05101756,67.11145607,7.882932935,4.017100013,6.248822243,6.378042688,22.83012426,1590.911712,0.596094957,0.035277602,1591.507807,110.1873071,1.591085257,High
427,700,17.75,17.75,29,17.75,17.75,8.119261134,20.21621649,-50.80283961,66.17935251,7.773447755,3.906288805,6.382105654,6.202105168,22.99610514,1537.178641,0.713014149,0.042197017,1537.891655,107.0142401,1.586420679,High
427,700,17.5,17.5,30,17.5,17.5,8.004905343,19.93148105,-52.55466167,65.24724895,7.663962576,3.797027404,6.509189836,6.028628312,23.12665437,1482.809888,0.846661956,0.050106452,1483.656549,103.8045426,1.581270355,High
427,700,17.25,17.25,31,17.25,17.25,7.890549552,19.64674561,-54.30648372,64.3151454,7.554477396,3.689315811,6.63007479,5.857612122,23.22270725,1427.821256,0.998528222,0.059094077,1428.819785,100.5592383,1.575643774,High
427,700,17,17,32,17,17,7.776193762,19.36201016,-56.05830578,63.38304184,7.444992216,3.583154024,6.744760516,5.689056595,23.28519911,1372.228552,1.170137466,0.069250114,1373.398689,97.27935257,1.569549623,High
427,700,16.75,16.75,33,16.75,16.75,7.661837971,19.07727472,-57.81012783,62.45093828,7.335507037,3.478542045,6.853247013,5.522961734,23.31506528,1316.047579,1.363040975,0.080666371,1317.41062,93.96591262,1.562995858,High
427,700,16.5,16.5,34,16.5,16.5,7.547482181,18.79253928,-59.56194989,61.51883473,7.226021857,3.375479872,6.955534282,5.359327537,23.31324108,1259.294141,1.578808283,0.093435734,1260.872949,90.61994666,1.555989756,High
427,700,16.25,16.25,35,16.25,16.25,7.43312639,18.50780383,-61.31377195,60.58673117,7.116536677,3.273967507,7.051622322,5.198154004,23.28066182,1201.984042,1.819018047,0.107651631,1203.80306,87.24248341,1.548537974,High
427,700,16,16,36,16,16,7.318770599,18.22306839,-63.065594,59.65462761,7.007051498,3.174004949,7.141511134,5.039441136,23.21826283,1144.133088,2.085248351,0.123407454,1146.218336,83.83455161,1.540646586,High
427,700,15.75,15.75,37,15.75,15.75,7.204414809,17.93833294,-64.81741606,58.72252406,6.897566318,3.075592198,7.225200718,4.883188933,23.12697944,1085.757082,2.379066453,0.140795956,1088.136149,80.39717931,1.532321128,High
427,700,15.5,15.5,38,15.5,15.5,7.090059018,17.6535975,-66.56923811,57.7904205,6.788081138,2.978729254,7.302691073,4.729397395,23.00774695,1026.87183,2.70201801,0.159908609,1029.573848,76.93139333,1.52356663,Medium
427,700,15.25,15.25,39,15.25,15.25,6.975703228,17.36886206,-68.32106017,56.85831695,6.678595959,2.883416117,7.3739822,4.578066521,22.8615007,967.4931339,3.055615793,0.180834943,970.5487497,73.4382185,1.514387647,Medium
427,700,15,15,40,15,15,6.861347437,17.08412661,-70.07288222,55.92621339,6.569110779,2.789652787,7.439074098,4.429196311,22.689176,907.6368,3.441327929,0.203661841,911.0781279,69.91867703,1.504788284,Medium
527,800,23.75,23.75,5,23.75,23.75,16.92032791,28.81383613,-8.807342938,95.57760278,10.68220266,6.993504556,1.472316749,11.10374909,7.716705489,2880.525661,8.39E-06,4.96E-07,2880.525669,186.4729029,1.515494886,High
527,800,23.5,23.5,6,23.5,23.5,16.74221919,28.51053259,-10.56881153,94.57152275,10.56975842,6.847047785,1.748182413,10.87121628,9.091737646,2845.218881,3.44E-05,2.03E-06,2845.218915,184.3834076,1.530084222,High
527,800,23.25,23.25,7,23.25,23.25,16.56411048,28.20722905,-12.33028011,93.56544272,10.45731419,6.702140821,2.017848849,10.64114414,10.41242513,2808.95684,0.000103473,6.12E-06,2808.956943,182.2373814,1.542892703,High
527,800,23,23,8,23,23,16.38600176,27.90392552,-14.0917487,92.55936269,10.34486995,6.558783663,2.281316057,10.41353266,11.67952151,2771.752272,0.000255615,1.51E-05,2771.752528,180.0355802,1.554160184,High
527,800,22.75,22.75,9,22.75,22.75,16.20789305,27.60062198,-15.85321729,91.55328266,10.23242571,6.416976313,2.538584036,10.18838185,12.89378034,2733.61791,0.000549839,3.25E-05,2733.61846,177.7787612,1.564065692,High
527,800,22.5,22.5,10,22.5,22.5,16.02978433,27.29731844,-17.61468588,90.54720263,10.11998147,6.276718771,2.789652787,9.9656917,14.05595518,2694.566488,0.001067995,6.32E-05,2694.567555,175.4676826,1.572747898,High
527,800,22.25,22.25,11,22.25,22.25,15.85167562,26.9940149,-19.37615446,89.5411226,10.00753723,6.138011035,3.034522309,9.745462217,15.1667996,2654.610737,0.001918174,0.00011352,2654.612655,173.1031046,1.580317318,High
527,800,22,22,12,22,22,15.6735669,26.69071136,-21.13762305,88.53504257,9.895092993,6.000853106,3.273192603,9.527693398,16.22706716,2613.763392,0.003237962,0.000191626,2613.76663,170.6857887,1.586864029,High
527,800,21.75,21.75,13,21.75,21.75,15.49545819,26.38740783,-22.89909164,87.52896254,9.782648755,5.865244984,3.505663669,9.312385244,17.23751141,2572.037185,0.005197464,0.000307592,2572.042383,168.2164986,1.5924628,High
527,800,21.5,21.5,14,21.5,21.5,15.31734947,26.08410429,-24.66056023,86.52288251,9.670204516,5.73118667,3.731935506,9.099537755,18.19888592,2529.444851,0.00800206,0.000473571,2529.452853,165.696,1.597176636,High
